"cust_id","location_1","location_2"
"04-957",fruit,checkout
"04-957",checkout,exit
"04-958",entrance,dairy
"04-958",dairy,checkout
"04-958",checkout,exit
"04-959",entrance,fruit
"04-959",fruit,checkout
"04-959",checkout,exit
"04-960",entrance,dairy
"04-960",dairy,checkout
"04-960",checkout,exit
"04-961",entrance,spices
"04-961",spices,fruit
"04-961",fruit,dairy
"04-961",dairy,checkout
"04-961",checkout,exit
"04-962",entrance,dairy
"04-962",dairy,drinks
"04-962",drinks,checkout
"04-962",checkout,exit
"04-963",entrance,dairy
"04-963",dairy,spices
"04-963",spices,drinks
"04-963",drinks,spices
"04-963",spices,drinks
"04-963",drinks,checkout
"04-963",checkout,exit
"04-964",entrance,fruit
"04-964",fruit,dairy
"04-964",dairy,checkout
"04-964",checkout,exit
"04-965",entrance,drinks
"04-965",drinks,fruit
"04-965",fruit,checkout
"04-965",checkout,exit
"04-966",entrance,drinks
"04-966",drinks,checkout
"04-966",checkout,exit
"04-967",entrance,fruit
"04-967",fruit,spices
"04-967",spices,checkout
"04-967",checkout,exit
"04-968",entrance,fruit
"04-968",fruit,dairy
"04-968",dairy,spices
"04-968",spices,dairy
"04-968",dairy,checkout
"04-968",checkout,exit
"04-969",entrance,fruit
"04-969",fruit,checkout
"04-969",checkout,exit
"04-970",entrance,fruit
"04-970",fruit,drinks
"04-970",drinks,checkout
"04-970",checkout,exit
"04-971",entrance,drinks
"04-971",drinks,fruit
"04-971",fruit,spices
"04-971",spices,checkout
"04-971",checkout,exit
"04-972",entrance,fruit
"04-972",fruit,spices
"04-972",spices,fruit
"04-972",fruit,dairy
"04-972",dairy,checkout
"04-972",checkout,exit
"04-973",entrance,dairy
"04-973",dairy,drinks
"04-973",drinks,spices
"04-973",spices,drinks
"04-973",drinks,dairy
"04-973",dairy,drinks
"04-973",drinks,spices
"04-973",spices,checkout
"04-973",checkout,exit
"04-974",entrance,spices
"04-974",spices,drinks
"04-974",drinks,checkout
"04-974",checkout,exit
"04-975",entrance,drinks
"04-975",drinks,spices
"04-975",spices,drinks
"04-975",drinks,checkout
"04-975",checkout,exit
"04-976",entrance,dairy
"04-976",dairy,checkout
"04-976",checkout,exit
"04-977",entrance,spices
"04-977",spices,dairy
"04-977",dairy,checkout
"04-977",checkout,exit
"04-978",entrance,fruit
"04-978",fruit,checkout
"04-978",checkout,exit
"04-979",entrance,dairy
"04-979",dairy,drinks
"04-979",drinks,checkout
"04-979",checkout,exit
"04-980",entrance,spices
"04-980",spices,dairy
"04-980",dairy,drinks
"04-980",drinks,checkout
"04-980",checkout,exit
"04-981",entrance,dairy
"04-981",dairy,drinks
"04-981",drinks,spices
"04-981",spices,dairy
"04-981",dairy,fruit
"04-981",fruit,spices
"04-981",spices,drinks
"04-981",drinks,fruit
"04-981",fruit,dairy
"04-981",dairy,spices
"04-981",spices,drinks
"04-981",drinks,checkout
"04-981",checkout,exit
"04-982",entrance,fruit
"04-982",fruit,spices
"04-982",spices,checkout
"04-982",checkout,exit
"04-983",entrance,fruit
"04-983",fruit,dairy
"04-983",dairy,checkout
"04-983",checkout,exit
"04-984",entrance,fruit
"04-984",fruit,spices
"04-984",spices,checkout
"04-984",checkout,exit
"04-985",entrance,fruit
"04-985",fruit,checkout
"04-985",checkout,exit
"04-986",entrance,dairy
"04-986",dairy,drinks
"04-986",drinks,checkout
"04-986",checkout,exit
"04-987",entrance,drinks
"04-987",drinks,checkout
"04-987",checkout,exit
"04-988",entrance,fruit
"04-988",fruit,dairy
"04-988",dairy,spices
"04-988",spices,fruit
"04-988",fruit,checkout
"04-988",checkout,exit
"04-989",entrance,dairy
"04-989",dairy,drinks
"04-989",drinks,spices
"04-989",spices,checkout
"04-989",checkout,exit
"04-990",entrance,fruit
"04-990",fruit,checkout
"04-990",checkout,exit
"04-991",entrance,fruit
"04-991",fruit,checkout
"04-991",checkout,exit
"04-992",entrance,dairy
"04-992",dairy,checkout
"04-992",checkout,exit
"04-993",entrance,dairy
"04-993",dairy,checkout
"04-993",checkout,exit
"04-994",entrance,spices
"04-994",spices,dairy
"04-994",dairy,fruit
"04-994",fruit,checkout
"04-994",checkout,exit
"04-995",entrance,spices
"04-995",spices,checkout
"04-995",checkout,exit
"04-996",entrance,fruit
"04-996",fruit,checkout
"04-996",checkout,exit
"04-997",entrance,fruit
"04-997",fruit,checkout
"04-997",checkout,exit
"04-998",entrance,dairy
"04-998",dairy,drinks
"04-998",drinks,checkout
"04-998",checkout,exit
"04-999",entrance,spices
"04-999",spices,dairy
"04-999",dairy,spices
"04-999",spices,checkout
"04-999",checkout,exit
"04-1000",entrance,spices
"04-1000",spices,dairy
"04-1000",dairy,drinks
"04-1000",drinks,checkout
"04-1000",checkout,exit
"04-1001",entrance,dairy
"04-1001",dairy,fruit
"04-1001",fruit,dairy
"04-1001",dairy,drinks
"04-1001",drinks,fruit
"04-1001",fruit,checkout
"04-1001",checkout,exit
"04-1002",entrance,drinks
"04-1002",drinks,checkout
"04-1002",checkout,exit
"04-1003",entrance,spices
"04-1003",spices,checkout
"04-1003",checkout,exit
"04-1004",entrance,fruit
"04-1004",fruit,drinks
"04-1004",drinks,fruit
"04-1004",fruit,checkout
"04-1004",checkout,exit
"04-1005",entrance,fruit
"04-1005",fruit,checkout
"04-1005",checkout,exit
"04-1006",entrance,fruit
"04-1006",fruit,checkout
"04-1006",checkout,exit
"04-1007",entrance,drinks
"04-1007",drinks,checkout
"04-1007",checkout,exit
"04-1008",entrance,fruit
"04-1008",fruit,dairy
"04-1008",dairy,spices
"04-1008",spices,dairy
"04-1008",dairy,checkout
"04-1008",checkout,exit
"04-1009",entrance,fruit
"04-1009",fruit,dairy
"04-1009",dairy,drinks
"04-1009",drinks,fruit
"04-1009",fruit,dairy
"04-1009",dairy,spices
"04-1009",spices,dairy
"04-1009",dairy,fruit
"04-1009",fruit,dairy
"04-1009",dairy,checkout
"04-1009",checkout,exit
"04-1010",entrance,dairy
"04-1010",dairy,checkout
"04-1010",checkout,exit
"04-1011",entrance,spices
"04-1011",spices,dairy
"04-1011",dairy,checkout
"04-1011",checkout,exit
"04-1012",entrance,drinks
"04-1012",drinks,checkout
"04-1012",checkout,exit
"04-1013",entrance,fruit
"04-1013",fruit,dairy
"04-1013",dairy,drinks
"04-1013",drinks,spices
"04-1013",spices,fruit
"04-1013",fruit,drinks
"04-1013",drinks,spices
"04-1013",spices,fruit
"04-1013",fruit,checkout
"04-1013",checkout,exit
"04-1014",entrance,drinks
"04-1014",drinks,fruit
"04-1014",fruit,checkout
"04-1014",checkout,exit
"04-1015",entrance,drinks
"04-1015",drinks,checkout
"04-1015",checkout,exit
"04-1016",entrance,fruit
"04-1016",fruit,checkout
"04-1016",checkout,exit
"04-1017",entrance,drinks
"04-1017",drinks,fruit
"04-1017",fruit,checkout
"04-1017",checkout,exit
"04-1018",entrance,spices
"04-1018",spices,checkout
"04-1018",checkout,exit
"04-1019",entrance,fruit
"04-1019",fruit,dairy
"04-1019",dairy,checkout
"04-1019",checkout,exit
"04-1020",entrance,dairy
"04-1020",dairy,fruit
"04-1020",fruit,checkout
"04-1020",checkout,exit
"04-1021",entrance,fruit
"04-1021",fruit,spices
"04-1021",spices,checkout
"04-1021",checkout,exit
"04-1022",entrance,dairy
"04-1022",dairy,fruit
"04-1022",fruit,checkout
"04-1022",checkout,exit
"04-1023",entrance,dairy
"04-1023",dairy,fruit
"04-1023",fruit,drinks
"04-1023",drinks,checkout
"04-1023",checkout,exit
"04-1024",entrance,spices
"04-1024",spices,checkout
"04-1024",checkout,exit
"04-1025",entrance,spices
"04-1025",spices,fruit
"04-1025",fruit,checkout
"04-1025",checkout,exit
"04-1026",entrance,fruit
"04-1026",fruit,checkout
"04-1026",checkout,exit
"04-1027",entrance,fruit
"04-1027",fruit,dairy
"04-1027",dairy,checkout
"04-1027",checkout,exit
"04-1028",entrance,fruit
"04-1028",fruit,dairy
"04-1028",dairy,drinks
"04-1028",drinks,checkout
"04-1028",checkout,exit
"04-1029",entrance,fruit
"04-1029",fruit,checkout
"04-1029",checkout,exit
"04-1030",entrance,fruit
"04-1030",fruit,drinks
"04-1030",drinks,checkout
"04-1030",checkout,exit
"04-1031",entrance,spices
"04-1031",spices,dairy
"04-1031",dairy,fruit
"04-1031",fruit,checkout
"04-1031",checkout,exit
"04-1032",entrance,dairy
"04-1032",dairy,drinks
"04-1032",drinks,fruit
"04-1032",fruit,checkout
"04-1032",checkout,exit
"04-1033",entrance,spices
"04-1033",spices,drinks
"04-1033",drinks,checkout
"04-1033",checkout,exit
"04-1034",entrance,dairy
"04-1034",dairy,drinks
"04-1034",drinks,checkout
"04-1034",checkout,exit
"04-1035",entrance,fruit
"04-1035",fruit,checkout
"04-1035",checkout,exit
"04-1036",entrance,dairy
"04-1036",dairy,fruit
"04-1036",fruit,spices
"04-1036",spices,checkout
"04-1036",checkout,exit
"04-1037",entrance,drinks
"04-1037",drinks,checkout
"04-1037",checkout,exit
"04-1038",entrance,dairy
"04-1038",dairy,drinks
"04-1038",drinks,checkout
"04-1038",checkout,exit
"04-1039",entrance,spices
"04-1039",spices,drinks
"04-1039",drinks,spices
"04-1039",spices,dairy
"04-1039",dairy,checkout
"04-1039",checkout,exit
"04-1040",entrance,spices
"04-1040",spices,dairy
"04-1040",dairy,checkout
"04-1040",checkout,exit
"04-1041",entrance,fruit
"04-1041",fruit,dairy
"04-1041",dairy,fruit
"04-1041",fruit,spices
"04-1041",spices,fruit
"04-1041",fruit,drinks
"04-1041",drinks,checkout
"04-1041",checkout,exit
"04-1042",entrance,fruit
"04-1042",fruit,checkout
"04-1042",checkout,exit
"04-1043",entrance,spices
"04-1043",spices,checkout
"04-1043",checkout,exit
"04-1044",entrance,dairy
"04-1044",dairy,spices
"04-1044",spices,fruit
"04-1044",fruit,checkout
"04-1044",checkout,exit
"04-1045",entrance,fruit
"04-1045",fruit,spices
"04-1045",spices,fruit
"04-1045",fruit,checkout
"04-1045",checkout,exit
"04-1046",entrance,fruit
"04-1046",fruit,drinks
"04-1046",drinks,spices
"04-1046",spices,dairy
"04-1046",dairy,fruit
"04-1046",fruit,dairy
"04-1046",dairy,fruit
"04-1046",fruit,checkout
"04-1046",checkout,exit
"04-1047",entrance,dairy
"04-1047",dairy,spices
"04-1047",spices,drinks
"04-1047",drinks,fruit
"04-1047",fruit,drinks
"04-1047",drinks,spices
"04-1047",spices,fruit
"04-1047",fruit,drinks
"04-1047",drinks,fruit
"04-1047",fruit,dairy
"04-1047",dairy,spices
"04-1047",spices,drinks
"04-1047",drinks,spices
"04-1047",spices,drinks
"04-1047",drinks,spices
"04-1047",spices,dairy
"04-1047",dairy,checkout
"04-1047",checkout,exit
"04-1048",entrance,dairy
"04-1048",dairy,drinks
"04-1048",drinks,checkout
"04-1048",checkout,exit
"04-1049",entrance,fruit
"04-1049",fruit,drinks
"04-1049",drinks,checkout
"04-1049",checkout,exit
"04-1050",entrance,dairy
"04-1050",dairy,checkout
"04-1050",checkout,exit
"04-1051",entrance,dairy
"04-1051",dairy,drinks
"04-1051",drinks,checkout
"04-1051",checkout,exit
"04-1052",entrance,fruit
"04-1052",fruit,checkout
"04-1052",checkout,exit
"04-1053",entrance,fruit
"04-1053",fruit,checkout
"04-1053",checkout,exit
"04-1054",entrance,dairy
"04-1054",dairy,fruit
"04-1054",fruit,checkout
"04-1054",checkout,exit
"04-1055",entrance,dairy
"04-1055",dairy,drinks
"04-1055",drinks,spices
"04-1055",spices,drinks
"04-1055",drinks,checkout
"04-1055",checkout,exit
"04-1056",entrance,dairy
"04-1056",dairy,drinks
"04-1056",drinks,spices
"04-1056",spices,drinks
"04-1056",drinks,checkout
"04-1056",checkout,exit
"04-1057",entrance,fruit
"04-1057",fruit,drinks
"04-1057",drinks,checkout
"04-1057",checkout,exit
"04-1058",entrance,fruit
"04-1058",fruit,spices
"04-1058",spices,fruit
"04-1058",fruit,checkout
"04-1058",checkout,exit
"04-1059",entrance,dairy
"04-1059",dairy,fruit
"04-1059",fruit,checkout
"04-1059",checkout,exit
"04-1060",entrance,dairy
"04-1060",dairy,drinks
"04-1060",drinks,checkout
"04-1060",checkout,exit
"04-1061",entrance,fruit
"04-1061",fruit,dairy
"04-1061",dairy,spices
"04-1061",spices,drinks
"04-1061",drinks,fruit
"04-1061",fruit,dairy
"04-1061",dairy,fruit
"04-1061",fruit,spices
"04-1061",spices,dairy
"04-1061",dairy,checkout
"04-1061",checkout,exit
"04-1062",entrance,fruit
"04-1062",fruit,dairy
"04-1062",dairy,checkout
"04-1062",checkout,exit
"04-1063",entrance,fruit
"04-1063",fruit,checkout
"04-1063",checkout,exit
"04-1064",entrance,fruit
"04-1064",fruit,checkout
"04-1064",checkout,exit
"04-1065",entrance,fruit
"04-1065",fruit,spices
"04-1065",spices,drinks
"04-1065",drinks,spices
"04-1065",spices,dairy
"04-1065",dairy,spices
"04-1065",spices,dairy
"04-1065",dairy,drinks
"04-1065",drinks,checkout
"04-1065",checkout,exit
"04-1066",entrance,fruit
"04-1066",fruit,checkout
"04-1066",checkout,exit
"04-1067",entrance,drinks
"04-1067",drinks,checkout
"04-1067",checkout,exit
"04-1068",entrance,dairy
"04-1068",dairy,checkout
"04-1068",checkout,exit
"04-1069",entrance,spices
"04-1069",spices,dairy
"04-1069",dairy,spices
"04-1069",spices,dairy
"04-1069",dairy,checkout
"04-1069",checkout,exit
"04-1070",entrance,drinks
"04-1070",drinks,fruit
"04-1070",fruit,spices
"04-1070",spices,drinks
"04-1070",drinks,checkout
"04-1070",checkout,exit
"04-1071",entrance,dairy
"04-1071",dairy,spices
"04-1071",spices,dairy
"04-1071",dairy,drinks
"04-1071",drinks,checkout
"04-1071",checkout,exit
"04-1072",entrance,fruit
"04-1072",fruit,checkout
"04-1072",checkout,exit
"04-1073",entrance,drinks
"04-1073",drinks,checkout
"04-1073",checkout,exit
"04-1074",entrance,drinks
"04-1074",drinks,fruit
"04-1074",fruit,drinks
"04-1074",drinks,checkout
"04-1074",checkout,exit
"04-1075",entrance,fruit
"04-1075",fruit,checkout
"04-1075",checkout,exit
"04-1076",entrance,spices
"04-1076",spices,dairy
"04-1076",dairy,checkout
"04-1076",checkout,exit
"04-1077",entrance,dairy
"04-1077",dairy,checkout
"04-1077",checkout,exit
"04-1078",entrance,fruit
"04-1078",fruit,checkout
"04-1078",checkout,exit
"04-1079",entrance,dairy
"04-1079",dairy,fruit
"04-1079",fruit,drinks
"04-1079",drinks,checkout
"04-1079",checkout,exit
"04-1080",entrance,dairy
"04-1080",dairy,fruit
"04-1080",fruit,checkout
"04-1080",checkout,exit
"04-1081",entrance,drinks
"04-1081",drinks,checkout
"04-1081",checkout,exit
"04-1082",entrance,drinks
"04-1082",drinks,dairy
"04-1082",dairy,drinks
"04-1082",drinks,fruit
"04-1082",fruit,drinks
"04-1082",drinks,fruit
"04-1082",fruit,spices
"04-1082",spices,checkout
"04-1082",checkout,exit
"04-1083",entrance,dairy
"04-1083",dairy,checkout
"04-1083",checkout,exit
"04-1084",entrance,dairy
"04-1084",dairy,checkout
"04-1084",checkout,exit
"04-1085",entrance,fruit
"04-1085",fruit,checkout
"04-1085",checkout,exit
"04-1086",entrance,fruit
"04-1086",fruit,dairy
"04-1086",dairy,drinks
"04-1086",drinks,checkout
"04-1086",checkout,exit
"04-1087",entrance,fruit
"04-1087",fruit,drinks
"04-1087",drinks,fruit
"04-1087",fruit,dairy
"04-1087",dairy,fruit
"04-1087",fruit,checkout
"04-1087",checkout,exit
"04-1088",entrance,dairy
"04-1088",dairy,spices
"04-1088",spices,checkout
"04-1088",checkout,exit
"04-1089",entrance,dairy
"04-1089",dairy,fruit
"04-1089",fruit,spices
"04-1089",spices,dairy
"04-1089",dairy,spices
"04-1089",spices,dairy
"04-1089",dairy,checkout
"04-1089",checkout,exit
"04-1090",entrance,spices
"04-1090",spices,checkout
"04-1090",checkout,exit
"04-1091",entrance,fruit
"04-1091",fruit,checkout
"04-1091",checkout,exit
"04-1092",entrance,fruit
"04-1092",fruit,checkout
"04-1092",checkout,exit
"04-1093",entrance,drinks
"04-1093",drinks,spices
"04-1093",spices,checkout
"04-1093",checkout,exit
"04-1094",entrance,dairy
"04-1094",dairy,drinks
"04-1094",drinks,checkout
"04-1094",checkout,exit
"04-1095",entrance,dairy
"04-1095",dairy,checkout
"04-1095",checkout,exit
"04-1096",entrance,drinks
"04-1096",drinks,fruit
"04-1096",fruit,dairy
"04-1096",dairy,fruit
"04-1096",fruit,dairy
"04-1096",dairy,drinks
"04-1096",drinks,fruit
"04-1096",fruit,dairy
"04-1096",dairy,checkout
"04-1096",checkout,exit
"04-1097",entrance,fruit
"04-1097",fruit,drinks
"04-1097",drinks,checkout
"04-1097",checkout,exit
"04-1098",entrance,fruit
"04-1098",fruit,checkout
"04-1098",checkout,exit
"04-1099",entrance,drinks
"04-1099",drinks,spices
"04-1099",spices,dairy
"04-1099",dairy,checkout
"04-1099",checkout,exit
"04-1100",entrance,fruit
"04-1100",fruit,spices
"04-1100",spices,dairy
"04-1100",dairy,drinks
"04-1100",drinks,spices
"04-1100",spices,checkout
"04-1100",checkout,exit
"04-1101",entrance,fruit
"04-1101",fruit,drinks
"04-1101",drinks,checkout
"04-1101",checkout,exit
"04-1102",entrance,fruit
"04-1102",fruit,checkout
"04-1102",checkout,exit
"04-1103",entrance,fruit
"04-1103",fruit,checkout
"04-1103",checkout,exit
"04-1104",entrance,drinks
"04-1104",drinks,fruit
"04-1104",fruit,dairy
"04-1104",dairy,checkout
"04-1104",checkout,exit
"04-1105",entrance,drinks
"04-1105",drinks,fruit
"04-1105",fruit,drinks
"04-1105",drinks,checkout
"04-1105",checkout,exit
"04-1106",entrance,drinks
"04-1106",drinks,spices
"04-1106",spices,drinks
"04-1106",drinks,checkout
"04-1106",checkout,exit
"04-1107",entrance,spices
"04-1107",spices,drinks
"04-1107",drinks,spices
"04-1107",spices,checkout
"04-1107",checkout,exit
"04-1108",entrance,fruit
"04-1108",fruit,drinks
"04-1108",drinks,checkout
"04-1108",checkout,exit
"04-1109",entrance,dairy
"04-1109",dairy,checkout
"04-1109",checkout,exit
"04-1110",entrance,fruit
"04-1110",fruit,checkout
"04-1110",checkout,exit
"04-1111",entrance,fruit
"04-1111",fruit,checkout
"04-1111",checkout,exit
"04-1112",entrance,dairy
"04-1112",dairy,fruit
"04-1112",fruit,spices
"04-1112",spices,dairy
"04-1112",dairy,drinks
"04-1112",drinks,checkout
"04-1112",checkout,exit
"04-1113",entrance,dairy
"04-1113",dairy,drinks
"04-1113",drinks,checkout
"04-1113",checkout,exit
"04-1114",entrance,dairy
"04-1114",dairy,drinks
"04-1114",drinks,checkout
"04-1114",checkout,exit
"04-1115",entrance,spices
"04-1115",spices,dairy
"04-1115",dairy,fruit
"04-1115",fruit,checkout
"04-1115",checkout,exit
"04-1116",entrance,fruit
"04-1116",fruit,checkout
"04-1116",checkout,exit
"04-1117",entrance,spices
"04-1117",spices,drinks
"04-1117",drinks,fruit
"04-1117",fruit,dairy
"04-1117",dairy,checkout
"04-1117",checkout,exit
"04-1118",entrance,fruit
"04-1118",fruit,drinks
"04-1118",drinks,checkout
"04-1118",checkout,exit
"04-1119",entrance,spices
"04-1119",spices,checkout
"04-1119",checkout,exit
"04-1120",entrance,spices
"04-1120",spices,drinks
"04-1120",drinks,checkout
"04-1120",checkout,exit
"04-1121",entrance,fruit
"04-1121",fruit,dairy
"04-1121",dairy,checkout
"04-1121",checkout,exit
"04-1122",entrance,drinks
"04-1122",drinks,spices
"04-1122",spices,dairy
"04-1122",dairy,spices
"04-1122",spices,drinks
"04-1122",drinks,spices
"04-1122",spices,fruit
"04-1122",fruit,spices
"04-1122",spices,dairy
"04-1122",dairy,fruit
"04-1122",fruit,drinks
"04-1122",drinks,spices
"04-1122",spices,checkout
"04-1122",checkout,exit
"04-1123",entrance,fruit
"04-1123",fruit,dairy
"04-1123",dairy,checkout
"04-1123",checkout,exit
"04-1124",entrance,drinks
"04-1124",drinks,spices
"04-1124",spices,checkout
"04-1124",checkout,exit
"04-1125",entrance,spices
"04-1125",spices,dairy
"04-1125",dairy,spices
"04-1125",spices,dairy
"04-1125",dairy,checkout
"04-1125",checkout,exit
"04-1126",entrance,drinks
"04-1126",drinks,spices
"04-1126",spices,drinks
"04-1126",drinks,checkout
"04-1126",checkout,exit
"04-1127",entrance,spices
"04-1127",spices,dairy
"04-1127",dairy,spices
"04-1127",spices,checkout
"04-1127",checkout,exit
"04-1128",entrance,dairy
"04-1128",dairy,checkout
"04-1128",checkout,exit
"04-1129",entrance,fruit
"04-1129",fruit,checkout
"04-1129",checkout,exit
"04-1130",entrance,fruit
"04-1130",fruit,checkout
"04-1130",checkout,exit
"04-1131",entrance,drinks
"04-1131",drinks,fruit
"04-1131",fruit,dairy
"04-1131",dairy,spices
"04-1131",spices,fruit
"04-1131",fruit,dairy
"04-1131",dairy,drinks
"04-1131",drinks,checkout
"04-1131",checkout,exit
"04-1132",entrance,fruit
"04-1132",fruit,dairy
"04-1132",dairy,checkout
"04-1132",checkout,exit
"04-1133",entrance,fruit
"04-1133",fruit,drinks
"04-1133",drinks,fruit
"04-1133",fruit,spices
"04-1133",spices,checkout
"04-1133",checkout,exit
"04-1134",entrance,dairy
"04-1134",dairy,fruit
"04-1134",fruit,spices
"04-1134",spices,fruit
"04-1134",fruit,checkout
"04-1134",checkout,exit
"04-1135",entrance,drinks
"04-1135",drinks,checkout
"04-1135",checkout,exit
"04-1136",entrance,spices
"04-1136",spices,dairy
"04-1136",dairy,drinks
"04-1136",drinks,spices
"04-1136",spices,drinks
"04-1136",drinks,checkout
"04-1136",checkout,exit
"04-1137",entrance,spices
"04-1137",spices,drinks
"04-1137",drinks,checkout
"04-1137",checkout,exit
"04-1138",entrance,drinks
"04-1138",drinks,spices
"04-1138",spices,fruit
"04-1138",fruit,checkout
"04-1138",checkout,exit
"04-1139",entrance,fruit
"04-1139",fruit,checkout
"04-1139",checkout,exit
"04-1140",entrance,fruit
"04-1140",fruit,spices
"04-1140",spices,fruit
"04-1140",fruit,dairy
"04-1140",dairy,fruit
"04-1140",fruit,drinks
"04-1140",drinks,spices
"04-1140",spices,drinks
"04-1140",drinks,checkout
"04-1140",checkout,exit
"04-1141",entrance,fruit
"04-1141",fruit,dairy
"04-1141",dairy,drinks
"04-1141",drinks,checkout
"04-1141",checkout,exit
"04-1142",entrance,dairy
"04-1142",dairy,checkout
"04-1142",checkout,exit
"04-1143",entrance,dairy
"04-1143",dairy,checkout
"04-1143",checkout,exit
"04-1144",entrance,dairy
"04-1144",dairy,checkout
"04-1144",checkout,exit
"04-1145",entrance,fruit
"04-1145",fruit,spices
"04-1145",spices,checkout
"04-1145",checkout,exit
"04-1146",entrance,dairy
"04-1146",dairy,checkout
"04-1146",checkout,exit
"04-1147",entrance,spices
"04-1147",spices,checkout
"04-1147",checkout,exit
"04-1148",entrance,fruit
"04-1148",fruit,drinks
"04-1148",drinks,checkout
"04-1148",checkout,exit
"04-1149",entrance,fruit
"04-1149",fruit,checkout
"04-1149",checkout,exit
"04-1150",entrance,spices
"04-1150",spices,dairy
"04-1150",dairy,spices
"04-1150",spices,drinks
"04-1150",drinks,fruit
"04-1150",fruit,checkout
"04-1150",checkout,exit
"04-1151",entrance,fruit
"04-1151",fruit,dairy
"04-1151",dairy,drinks
"04-1151",drinks,fruit
"04-1151",fruit,drinks
"04-1151",drinks,checkout
"04-1151",checkout,exit
"04-1152",entrance,fruit
"04-1152",fruit,spices
"04-1152",spices,checkout
"04-1152",checkout,exit
"04-1153",entrance,fruit
"04-1153",fruit,drinks
"04-1153",drinks,checkout
"04-1153",checkout,exit
"04-1154",entrance,fruit
"04-1154",fruit,spices
"04-1154",spices,fruit
"04-1154",fruit,checkout
"04-1154",checkout,exit
"04-1155",entrance,fruit
"04-1155",fruit,spices
"04-1155",spices,dairy
"04-1155",dairy,drinks
"04-1155",drinks,dairy
"04-1155",dairy,drinks
"04-1155",drinks,checkout
"04-1155",checkout,exit
"04-1156",entrance,spices
"04-1156",spices,drinks
"04-1156",drinks,checkout
"04-1156",checkout,exit
"04-1157",entrance,fruit
"04-1157",fruit,checkout
"04-1157",checkout,exit
"04-1158",entrance,fruit
"04-1158",fruit,checkout
"04-1158",checkout,exit
"04-1159",entrance,fruit
"04-1159",fruit,checkout
"04-1159",checkout,exit
"04-1160",entrance,spices
"04-1160",spices,drinks
"04-1160",drinks,spices
"04-1160",spices,drinks
"04-1160",drinks,spices
"04-1160",spices,dairy
"04-1160",dairy,drinks
"04-1160",drinks,spices
"04-1160",spices,drinks
"04-1160",drinks,checkout
"04-1160",checkout,exit
"04-1161",entrance,fruit
"04-1161",fruit,spices
"04-1161",spices,drinks
"04-1161",drinks,checkout
"04-1161",checkout,exit
"04-1162",entrance,dairy
"04-1162",dairy,checkout
"04-1162",checkout,exit
"04-1163",entrance,fruit
"04-1163",fruit,spices
"04-1163",spices,drinks
"04-1163",drinks,checkout
"04-1163",checkout,exit
"04-1164",entrance,spices
"04-1164",spices,dairy
"04-1164",dairy,fruit
"04-1164",fruit,checkout
"04-1164",checkout,exit
"04-1165",entrance,dairy
"04-1165",dairy,fruit
"04-1165",fruit,dairy
"04-1165",dairy,drinks
"04-1165",drinks,checkout
"04-1165",checkout,exit
"04-1166",entrance,spices
"04-1166",spices,dairy
"04-1166",dairy,fruit
"04-1166",fruit,spices
"04-1166",spices,checkout
"04-1166",checkout,exit
"04-1167",entrance,fruit
"04-1167",fruit,checkout
"04-1167",checkout,exit
"04-1168",entrance,fruit
"04-1168",fruit,dairy
"04-1168",dairy,fruit
"04-1168",fruit,checkout
"04-1168",checkout,exit
"04-1169",entrance,fruit
"04-1169",fruit,checkout
"04-1169",checkout,exit
"04-1170",entrance,drinks
"04-1170",drinks,fruit
"04-1170",fruit,dairy
"04-1170",dairy,spices
"04-1170",spices,drinks
"04-1170",drinks,checkout
"04-1170",checkout,exit
"04-1171",entrance,fruit
"04-1171",fruit,checkout
"04-1171",checkout,exit
"04-1172",entrance,dairy
"04-1172",dairy,checkout
"04-1172",checkout,exit
"04-1173",entrance,spices
"04-1173",spices,fruit
"04-1173",fruit,checkout
"04-1173",checkout,exit
"04-1174",entrance,fruit
"04-1174",fruit,checkout
"04-1174",checkout,exit
"04-1175",entrance,fruit
"04-1175",fruit,checkout
"04-1175",checkout,exit
"04-1176",entrance,dairy
"04-1176",dairy,drinks
"04-1176",drinks,checkout
"04-1176",checkout,exit
"04-1177",entrance,spices
"04-1177",spices,dairy
"04-1177",dairy,fruit
"04-1177",fruit,checkout
"04-1177",checkout,exit
"04-1178",entrance,spices
"04-1178",spices,checkout
"04-1178",checkout,exit
"04-1179",entrance,dairy
"04-1179",dairy,drinks
"04-1179",drinks,checkout
"04-1179",checkout,exit
"04-1180",entrance,fruit
"04-1180",fruit,checkout
"04-1180",checkout,exit
"04-1181",entrance,spices
"04-1181",spices,drinks
"04-1181",drinks,checkout
"04-1181",checkout,exit
"04-1182",entrance,fruit
"04-1182",fruit,dairy
"04-1182",dairy,checkout
"04-1182",checkout,exit
"04-1183",entrance,spices
"04-1183",spices,checkout
"04-1183",checkout,exit
"04-1184",entrance,spices
"04-1184",spices,drinks
"04-1184",drinks,spices
"04-1184",spices,dairy
"04-1184",dairy,drinks
"04-1184",drinks,fruit
"04-1184",fruit,dairy
"04-1184",dairy,spices
"04-1184",spices,dairy
"04-1184",dairy,checkout
"04-1184",checkout,exit
"04-1185",entrance,dairy
"04-1185",dairy,spices
"04-1185",spices,checkout
"04-1185",checkout,exit
"04-1186",entrance,drinks
"04-1186",drinks,checkout
"04-1186",checkout,exit
"04-1187",entrance,fruit
"04-1187",fruit,dairy
"04-1187",dairy,fruit
